Country,Country Name,Chapter,Chapter Details,Section,Variable Name,Definition,Value Code,Value Name,Year,Comments,Variable Id,Variable Sort,Source urls,n_sources,redteam_priority,redteam_flags,redteam_note,revised_value_code,revised_source_urls,revision_notes
LBR,Liberia,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Ownership,Ministry of Finance Oversight,Whether the Ministry of Finance has oversight of the financing and development of the digital ID system,2, Partial oversight,2025,"Executive Order No. 147 (2025) explicitly places compliance oversight under the Ministry of Finance and Development Planning (MFDP) and the Liberia Revenue Authority. The GREAT project ($30 million World Bank) is launched and overseen by MFDP. A 2017 MoU between NIR, MFDP, and Civil Service Agency formalized enrollment of government employees. MFDP is a key partner in the NIR's governance structure. However, funding has been insufficient and the government has faced debt issues preventing disbursement of World Bank funds.",id-ownership-oversight,24,https://citizenshiprightsafrica.org/liberia-mandatory-enrollment-of-all-citizens-and-foreign-residents-and-the-use-of-the-national-biometric-identification-card-to-access-all-public-and-private-services/ | https://www.biometricupdate.com/202503/liberia-launches-digital-public-infrastructure-project-with-30m-world-bank-funding | https://nir.gov.lr,3,OK,,,,,
LBR,Liberia,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Ownership,Sustainability,"Whether the ongoing management, maintenance and development of the ID system can be funded by sustainable domestic resources",1, Primarily dependent on external funding,2025,"Government has committed $27 million in recent budgets plus $30 million World Bank GREAT project (total >$57 million committed), signaling some financial sustainability planning. However, NIR has faced chronic funding shortfalls, outstanding debts to technology provider (Techno Brand ~$5.9M), blocked World Bank disbursements, and calls for the $5 registration fee to be eliminated. Operations stalled in 2025-2026 due to procurement disputes. Fee-based revenue model faces viability challenges given poverty rates. Sustainability is nascent and fragile.",id-ownership-sustainability,26,https://frontpageafricaonline.com/news/national-id-chaos-frustration-grows-as-banking-access-and-other-services-denied-amid-enrollment-backlog-world-bank-funding-for-more-centers-on-hold-because-of-government-debt/ | https://www.biometricupdate.com/202506/liberia-needs-more-funding-to-widen-national-id-coverage | https://www.biometricupdate.com/202503/liberia-launches-digital-public-infrastructure-project-with-30m-world-bank-funding,3,OK,,,,,
LBR,Liberia,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",System,Biometric Data Collection,"Whether the system collects biometric data and which modalities are collected (fingerprints, facial image, iris scans)",3, Facial/Iris,2025,"NBIS collects all 10 fingerprints for individuals aged 6 and above. Facial photograph captured as secondary verification. Automated Fingerprint Identification System (AFIS) used for de-duplication. For children under 6, fingerprints are not collected but enrollment is linked to a parent's NIR card. Potential future iris scanning noted. Both fingerprint and face biometrics collected, qualifying as multiple biometric modalities.",id-system-biocollect,7,https://id4africa.com/2024/ps2/PS2-4-Liberia-Final.pdf | https://documents1.worldbank.org/curated/en/281811489660798714/pdf/113549-WP-P156810-PUBLIC-Liberia-ID4D-Web.pdf | https://www.biometricupdate.com/202505/liberia-makes-national-id-enrollment-mandatory-for-citizens-residents,3,OK,,,,,
LBR,Liberia,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",System,Electronic Database,Whether identity records are stored in electronic/digital format versus paper-based records,2, Mix of paper and digital,2025,"NIR operates the National Biometric Identification Registry (NBIR), a centralized electronic database with capacity to store over 7 million entries. Data is stored with encryption and multi-factor authentication. Online and offline enrollment modes supported. Built by Techno Brain (Nairobi-based) at cost of ~$5.9 million. Central database in Monrovia with enrollment data exported from county centers. Database is operational with ~740,000 records as of end-2024. Not yet a fully real-time nationwide system but is a functioning centralized electronic biometric database.",id-system-dbelectronic,11,https://frontpageafricaonline.com/news/national-id-chaos-frustration-grows-as-banking-access-and-other-services-denied-amid-enrollment-backlog-world-bank-funding-for-more-centers-on-hold-because-of-government-debt/ | https://id4africa.com/2024/ps2/PS2-4-Liberia-Final.pdf | https://techpoint.africa/news/liberia-link-national-id-cards-deadline/,3,OK,,,,,
LBR,Liberia,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",System,Digital ID System Exists,"Whether the country has established or is actively developing a national digital identity system, including foundational ID systems that enable authentication across multiple services. Fully deployed means operational nationwide and accepting new registrations.",3, Under development,2025,"Liberia's National Biometric Identification System (NBIS) is operational, managed by the National Identification Registry (NIR), established under the National Identification Registry Act 2011. As of December 2024 ~740,000 individuals enrolled (~14% population). Executive Order No. 147 (April 2025) mandated enrollment for all citizens and foreign residents. System uses fingerprints and facial data for biometric enrollment and issues a National ID card with a unique NIN. E-verification portal operational for institutional KYC/verification. System still scaling up with significant coverage gaps.",id-system-didexists,1,https://nir.gov.lr | https://frontpageafricaonline.com/news/liberia-national-identification-registry-drives-digital-transformation-with-strategic-partnerships-and-enrollment-growth/ | https://idtechwire.com/liberia-makes-biometric-id-cards-mandatory-for-citizens-and-residents/ | https://id4africa.com/2024/ps2/PS2-4-Liberia-Final.pdf,4,OK,,,,,
LBR,Liberia,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",System,System Interoperability,Whether the digital ID system is designed to be interoperable across government agencies and with other systems through APIs or data exchange protocols,1, No,2025,"NIR has established interfaces and MoUs for data sharing with several agencies: Ministry of Health (MOHSW - birth/death), Ministry of Foreign Affairs (passport), Ministry of Transport (driver's license), NASSCORP (pension), Civil Service Agency, Ministry of Justice/BIN (foreign residents), and financial/electoral platforms. E-verification portal in use by CSA for payroll. MoU with LTA for SIM registration (2024). However, the World Bank ID4D diagnostic noted that functional programs were not developed for interoperability and historical systems lacked standard formats. Current interoperability is partial/emerging rather than comprehensive.",id-system-sysinterop,9,https://id4africa.com/2024/ps2/PS2-4-Liberia-Final.pdf | https://documents1.worldbank.org/curated/en/281811489660798714/pdf/113549-WP-P156810-PUBLIC-Liberia-ID4D-Web.pdf | https://frontpageafricaonline.com/news/liberia-national-identification-registry-drives-digital-transformation-with-strategic-partnerships-and-enrollment-growth/,3,OK,,,,,
LBR,Liberia,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Banking/Financial Services Use,Whether credential is accepted or mandatory for opening bank accounts and accessing financial services,2, Accepted but not mandatory,2025,"National ID is required for banking transactions from June 2025 per Executive Order No. 147. Banks (e.g., Ecobank) mandated the National ID for new account opening and reactivation from June 2025. The NIN is the primary government-approved identifier for bank accounts. AML/CFT Regulations (2017) require national ID documents for KYC before financial relationships. ID4D diagnostic noted potential for digital banking and payments. In practice, citizens without IDs were being denied banking services. Score 2 = ID required for banking/financial services.",id-uptake-bankuse,46,https://liberianinvestigator.com/update/liberia-national-id-bribery-chaos-legislative-probe/ | https://frontpageafricaonline.com/news/national-id-chaos-frustration-grows-as-banking-access-and-other-services-denied-amid-enrollment-backlog-world-bank-funding-for-more-centers-on-hold-because-of-government-debt/ | https://www.biometricupdate.com/202505/liberia-makes-national-id-enrollment-mandatory-for-citizens-residents,3,OK,,,,,
LBR,Liberia,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Cost of Credential,Whether credentials are issued free of charge,1, No,2025,"The NIR charges US$5 for a National ID card for Liberian citizens, US$10 for ECOWAS residents, and US$20 for non-ECOWAS residents (as confirmed October 2025). While affordable for international standards, the $5 fee has been criticized as a barrier given Liberia's poverty rate (>25% living under $2.15/day). Lawmakers in 2025 pushed for free issuance. The government committed to exploring free registration. Score 1 = fee charged (not free), though debate ongoing about whether to eliminate it.",id-uptake-cost,31,https://newnarratives.org/where-we-work/liberia/liberian-lawmakers-urge-free-national-id-cards-registry-chief-backs-proposal-says-cost-is-governments-call/ | https://www.facebook.com/61561017942674/posts/for-immediately-releasemonrovia-liberia-october-27-2025the-national-identificati/122192157428367264/ | https://frontpageafricaonline.com/news/national-id-chaos-frustration-grows-as-banking-access-and-other-services-denied-amid-enrollment-backlog-world-bank-funding-for-more-centers-on-hold-because-of-government-debt/,3,OK,,,,,
LBR,Liberia,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Cross-Border Recognition,Whether the digital ID is recognized or interoperable across borders through regional agreements or travel documents,2," Recognized in some regional contexts (e.g., ECOWAS travel)",2025,"Liberia is an ECOWAS member state. The ECOWAS protocol proposes biometric national ID cards in place of travel certificates for free movement of persons. As of 2023, only 6 of 15 ECOWAS states had the ECOWAS biometric card; Liberia was not among them. The NIR ID card is ECOWAS-compliant in design but Liberia has not fully implemented the ECOWAS biometric card program. The National ID provides some basis for regional recognition but is not yet a fully operational ECOWAS biometric card. Score 2 = partial/limited cross-border recognition within ECOWAS framework.",id-uptake-crossborder,50,https://citizenshiprightsafrica.org/only-6-member-states-have-ecowas-biometric-card-commission/ | https://documents1.worldbank.org/curated/en/281811489660798714/pdf/113549-WP-P156810-PUBLIC-Liberia-ID4D-Web.pdf | https://id4africa.com/2024/ps2/PS2-4-Liberia-Final.pdf,3,OK,,,,,
LBR,Liberia,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Enrollment Eligibility Age,Age in years at which an individual becomes eligible to register for digital ID,3, 6-10,2025,"The NIR enrolls individuals from birth (age 0) to all ages. For children aged 0-6, limited biometrics are captured and enrollment is linked to a parent's NIR card via the INTRODUCER section. Full 10-fingerprint biometrics are collected for ages 6 and above. A UNICEF pilot (2023) focused on children under 5. The NIR Act entitles any person (citizen or resident) to obtain a biometric ID. Enrollment is open to all ages from birth through to elderly. Score 3 = eligible from birth/age 0.",id-uptake-enrolleligible,28,https://id4africa.com/2024/ps2/PS2-4-Liberia-Final.pdf | https://frontpageafricaonline.com/news/liberia-national-identification-registry-drives-digital-transformation-with-strategic-partnerships-and-enrollment-growth/ | https://citizenshiprightsafrica.org/liberias-low-biometric-national-id-card-renewal-rate-bemoaned-by-authorities/,3,OK,,,,,
LBR,Liberia,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Enrollment Mandatory Status,"Whether registration for digital ID is mandatory, optional, or mandatory for specific groups",2, Mandatory for some,2025,"Executive Order No. 147 (signed April 14, 2025, effective immediately) mandates enrollment for all citizens and foreign residents staying 90+ days in Liberia. All government ministries, agencies, and private institutions are required to enforce compliance. The NIR Act 2011 also called for enrolling every citizen and resident. However, the Paradigm Initiative report noted no statutory penalties are defined for non-enrollment, making it de facto rather than statutory mandatory. Enrollment is mandatory by executive order but enforcement capacity remains limited.",id-uptake-enrollmandatory,29,https://citizenshiprightsafrica.org/liberia-mandatory-enrollment-of-all-citizens-and-foreign-residents-and-the-use-of-the-national-biometric-identification-card-to-access-all-public-and-private-services/ | https://www.biometricupdate.com/202505/liberia-makes-national-id-enrollment-mandatory-for-citizens-residents | https://idtechwire.com/liberia-makes-biometric-id-cards-mandatory-for-citizens-and-residents/,3,OK,,,,,
LBR,Liberia,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Healthcare Access Use,Whether credential is accepted or mandatory for accessing public healthcare services,2, Accepted but not mandatory,2025,Executive Order No. 147 mandates NIN/National ID for healthcare access. NIR interface with Ministry of Health and Social Welfare (MOHSW) for birth/death registration. UNICEF pilot (2023) to enroll children at birth into NBIS links health and ID systems. The GREAT project aims to digitize Ministry of Health using NIR as backbone. ID required for National Health Insurance Scheme enrollment. NIN mandated for healthcare sector under Executive Order No. 147.,id-uptake-healthuse,49,https://citizenshiprightsafrica.org/liberia-mandatory-enrollment-of-all-citizens-and-foreign-residents-and-the-use-of-the-national-biometric-identification-card-to-access-all-public-and-private-services/ | https://www.biometricupdate.com/202503/liberia-launches-digital-public-infrastructure-project-with-30m-world-bank-funding | https://frontpageafricaonline.com/news/liberia-boakai-issues-executive-order-mandating-biometric-id-enrollment-for-all-in-liberia/,3,OK,,,,,
LBR,Liberia,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Non-National Eligibility,"Whether non-nationals including refugees, asylum seekers, and permanent residents are eligible to register",2, Some,2025,"Foreign residents are explicitly eligible and required to enroll. The NIR Act provides for a biometric resident identification card for non-citizens. Executive Order No. 147 requires foreign nationals residing in Liberia for 90+ days to enroll and obtain a Foreigner ID Card. This credential verifies identity and legal residency and enables SIM card registration, bank account opening, and access to public/private services. Non-nationals are fully incorporated into the system with a specific credential type.",id-uptake-nonnateligible,30,https://www.biometricupdate.com/202505/liberia-makes-national-id-enrollment-mandatory-for-citizens-residents | https://frontpageafricaonline.com/news/liberia-boakai-issues-executive-order-mandating-biometric-id-enrollment-for-all-in-liberia/ | https://documents1.worldbank.org/curated/en/281811489660798714/pdf/113549-WP-P156810-PUBLIC-Liberia-ID4D-Web.pdf,3,OK,,,,,
LBR,Liberia,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Population Coverage,Percentage of eligible population that has been issued or registered with digital ID credentials,2, 20-49%,2025,"As of December 2024, NIR has enrolled approximately 740,000 individuals out of a population of ~5.2 million, representing approximately 14% coverage. This falls in the 10-20% range. The ID4Africa 2024 presentation confirmed 14% coverage ratio. BiometricUpdate (June 2025) confirmed <15% enrolled. NIR aimed to reach 500,000 by August 2025 and 1 million by year-end 2025, but operations were subsequently suspended due to procurement disputes.",id-uptake-popcoverage,27,https://frontpageafricaonline.com/news/liberia-national-identification-registry-drives-digital-transformation-with-strategic-partnerships-and-enrollment-growth/ | https://id4africa.com/2024/ps2/PS2-4-Liberia-Final.pdf | https://www.biometricupdate.com/202506/liberia-needs-more-funding-to-widen-national-id-coverage,3,OK,,,,,
LBR,Liberia,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Security Reviews,"Whether ID system undergoes regular security audits, penetration testing, or vulnerability assessments",1, No,2025,"The NBIS database uses encryption, multi-factor authentication, and backups. AFIS de-duplication prevents duplicate enrollment. The NIR Act requires data security. However, the Paradigm Initiative Africa report (2025) notes no documented pre-implementation risk assessments or Privacy Impact Assessments (PIAs) were conducted. The NIR Act does not mandate structured risk assessments. No independent data protection authority oversight exists. Technical security measures are in place but formal independent security reviews/audits are not publicly documented. Score 1 = some security measures in place but no formal independent security review documented.",id-uptake-securityreview,55,https://paradigmhq.org/wp-content/uploads/2025/12/Biometric_Digital_ID_in_Africa.pdf?x2570 | https://id4africa.com/2024/ps2/PS2-4-Liberia-Final.pdf | https://www.dlapiperdataprotection.com/index.html?t=law&c=LR,3,OK,,,,,
LBR,Liberia,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,SIM Card Registration Use,Whether credential is accepted or mandatory for SIM card activation and mobile service registration,2, Accepted but not mandatory,2025,"MoU between NIR and Liberia Telecommunications Authority (LTA) signed October 8, 2024 mandates use of NIR-issued ID cards for SIM card registration. Executive Order No. 147 set an August 2025 deadline for SIM cards to be linked to national IDs. GSM companies alerted subscribers of requirement. LTA regulations require all SIM card holders to register with NIR-issued identification. Non-compliance would result in deactivation. ID required for SIM registration as per both MoU and executive mandate.",id-uptake-simreguse,47,https://techpoint.africa/news/liberia-link-national-id-cards-deadline/ | https://frontpageafricaonline.com/news/liberia-national-identification-registry-drives-digital-transformation-with-strategic-partnerships-and-enrollment-growth/ | https://frontpageafricaonline.com/news/liberia-boakai-issues-executive-order-mandating-biometric-id-enrollment-for-all-in-liberia/,3,OK,,,,,
LBR,Liberia,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Social Services Use,Whether credential is accepted or mandatory for registering for social assistance programs and accessing social services,2, Accepted but not mandatory,2025,"NIR partnered with Ministry of Gender, Children, and Social Protection (MGCSP) to enroll 16,000 beneficiaries under the REALISE social protection project. NIN/ID required for enrollment in social welfare programs. NASSCORP (pension) requires biometric enrollment for beneficiaries and uses ID for benefits distribution. Executive Order No. 147 mandates ID for access to all social services. NIR-CSA MoU integrates NINs for government employee payroll/benefits. Social services use is established through MoUs and executive mandate.",id-uptake-socialservicesuse,48,https://frontpageafricaonline.com/news/liberia-national-identification-registry-drives-digital-transformation-with-strategic-partnerships-and-enrollment-growth/ | https://documents1.worldbank.org/curated/en/281811489660798714/pdf/113549-WP-P156810-PUBLIC-Liberia-ID4D-Web.pdf | https://frontpageafricaonline.com/news/liberia-boakai-issues-executive-order-mandating-biometric-id-enrollment-for-all-in-liberia/,3,OK,,,,,
