Country,Country Name,Chapter,Chapter Details,Section,Variable Name,Definition,Value Code,Value Name,Year,Comments,Variable Id,Variable Sort,Source urls,n_sources,redteam_priority,redteam_flags,redteam_note,revised_value_code,revised_source_urls,revision_notes
BEN,Benin,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Governance,Legal Proof Status,Whether the digital ID credential serves as legal proof of an individual's identity as codified in law,2, Yes,2017,The DPI Map confirms 'Identity act codifies legal status: YES'. Law 2017-08 establishes that the biometric national ID card and the NPI/fID certificate serve as legal proof of identity. Article 15 states every Beninese aged 18+ must hold the national biometric identity card. The fID certificate provides lifelong legal proof of identity for those lacking the full CNIB.,id-governance-legalproof,20,https://dpimap.org/benin/;https://anip.bj/carte-didentite-biometrique/;https://blogs.worldbank.org/en/nasikiliza/identification-system-in-benin-increasing-access-to-services,3,OK,,,,,
BEN,Benin,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Governance,Legal Framework,"Whether formal legislation (act, law, regulation) governs digital identity including identification acts, digital ID laws, or equivalent legislation",2, Yes,2018,"Benin has a comprehensive legal framework for digital ID. Law 2017-08 of June 19, 2017 establishes the identification of natural persons and creates ANIP. Decree 2018-206 of June 6, 2018 defines the organization of ANIP. Law 2017-20 (Digital Code) of April 20, 2018 governs digital services, e-signatures, data protection. Law 2009-09 established the earlier data protection framework (CNIL/APDP).",id-governance-legframework,16,https://anip.bj;https://www.dlapiperdataprotection.com/index.html?t=law&c=BJ;https://anip.bj/politique-de-confidentialite-des-donnees-des-plateformes-anip-bj-et-eservicesanip-bj/,3,OK,,,,,
BEN,Benin,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Ownership,Maintenance,"Whether the system and the production of credentials can be managed, maintained and developed by in-country technical staff (as opposed to foreign vendors)",2,Partial in-country capacity,2024,"ANIP (a Beninese government agency under the Presidency) manages the system. However, the initial RAVIP database construction used an external technical partner and the ePass passport app was built by Seamfix (a Nigerian tech company) on its GovSmart platform. World Bank/WURI provides significant technical and financial support. Some in-country capacity exists but external partners remain significant.",id-ownership-maintenance,14,https://www.biometricupdate.com/202512/seamfix-revealed-as-developer-of-benins-biometric-passport-renewal-app;https://www.id4africa.com/2019/almanac/PRESIDENCY-OF-THE-REPUBLIC-OF-BENIN-Serge-Adjovi.pdf;https://anip.bj,3,OK,,,,,
BEN,Benin,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Ownership,Ministry of Finance Oversight,Whether the Ministry of Finance has oversight of the financing and development of the digital ID system,2, Partial oversight,2021,"The Ministry of Economy and Finance (MEF) issued Circular Note N 021/MEF/DC/USMEF/CTE/SP (January 8, 2021) requiring banks to accept ANIP biometric documents. ANIP receives state annual allocations via the finance law at the proposal of the Council of Ministers. ASIN (digital agency) is under dual supervision of the Ministry of Digital Technology and MEF. No direct full MoF oversight of ANIP but partial financial oversight exists.",id-ownership-oversight,24,https://finances.bj/banking-formalities-biometric-identification-documents-are-accepted/?lang=en;https://includeplatform.net/wp-content/uploads/2022/11/Digitalisation-of-public-services-in-Benin-challenges-and-opportunities.pdf,2,OK,,,,,
BEN,Benin,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Ownership,Sustainability,"Whether the ongoing management, maintenance and development of the ID system can be funded by sustainable domestic resources",2, Mixed domestic/external,2025,"ANIP has mixed financing: state annual allocation via finance law, authentication fees, identity document issuance fees, and significant World Bank/WURI external funding (IDA grants and credits totaling $273M for WURI Phase 2 across 4 countries). The 2026 digital budget was cut 6.32% due to a 12.22% drop in external financing. ANIP's initial government resource was 250M FCFA. The system is explicitly working to ensure long-term sustainability per ANIP DG statements.",id-ownership-sustainability,26,https://includeplatform.net/wp-content/uploads/2022/11/Digitalisation-of-public-services-in-Benin-challenges-and-opportunities.pdf;https://www.wearetech.africa/en/fils-uk/news/tech/benin-cuts-digital-budget-by-6-32-despite-expanding-tech-ambitions;https://reliefweb.int/report/burkina-faso/togo-benin-burkina-faso-and-niger-join-west-africa-regional-identification,3,OK,,,,,
BEN,Benin,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",System,Biometric Data Collection,"Whether the system collects biometric data and which modalities are collected (fingerprints, facial image, iris scans)",3, Facial/Iris,2025,"Benin collects fingerprints (10 fingers as per Law 2017-08 Art. 11 specifying 2 hands, 2 thumbs, 2 index fingers biometrically; RAVIP captures fingerprints and photographs) and facial/digital photo. Law 2017-08 Art. 11 specifies: digital photo, fingerprints of both hands. The biometric national ID card (CNIB) contains fingerprints and photo. Iris not collected in standard enrollment.",id-system-biocollect,7,https://www.ahjucaf.org/sites/default/files/inline-files/loi-2017-08%20du%20Be%CC%81nin2.pdf;https://www.uneca.org/sites/default/files/TCND/Edgar_Ayena.pdf;https://anip.bj/carte-didentite-biometrique/,3,OK,,,,,
BEN,Benin,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",System,Electronic Database,Whether identity records are stored in electronic/digital format versus paper-based records,3, Digital,2025,"Benin operates the Registre National des Personnes Physiques (RNPP) and the Registre National des Evenements d'Etat Civil (RNEC), both fully digital centralized databases. All identity data is stored digitally. 2,050 biometric terminals donated by World Bank in 2024 enable direct electronic registration of births into the RNPP. 75% of procedures done via digital platforms.",id-system-dbelectronic,11,https://www.biometricupdate.com/202410/benin-receives-2050-biometric-terminals-from-world-bank-to-boost-civil-registration;https://www.biometricupdate.com/202602/benin-reports-75-of-identification-services-accessed-through-digital-platforms;https://anip.bj,3,OK,,,,,
BEN,Benin,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",System,Digital ID System Exists,"Whether the country has established or is actively developing a national digital identity system, including foundational ID systems that enable authentication across multiple services. Fully deployed means operational nationwide and accepting new registrations.",5,Fully deployed nationwide,2025,"Benin operates a fully deployed nationwide digital ID system (RAVIP/ANIP). By 2025, ANIP served 4 million citizens and issued 10.5 million civil status and identity documents. The system covers ~98% of the population with the NPI-based foundational ID and biometric CNIB card. ANIP was established by Law 2017-08 and is active nationwide.",id-system-didexists,1,https://anip.bj;https://www.biometricupdate.com/202602/benin-reports-75-of-identification-services-accessed-through-digital-platforms;https://blogs.worldbank.org/en/nasikiliza/identification-system-in-benin-increasing-access-to-services;https://www.biometricupdate.com/202506/benin-envisages-mobile-wallet-launch-in-inclusive-national-digital-id-push,4,OK,,,,,
BEN,Benin,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",System,System Interoperability,Whether the digital ID system is designed to be interoperable across government agencies and with other systems through APIs or data exchange protocols,2, Yes,2025,"Benin's ANIP system is interoperable: the register is connected to more than 80 public and private institutions including banks and telecom operators. In March 2020, a standard platform for 300+ e-services was launched using citizens' NPI for authentication. The system integrates with CRVS and multiple sectoral use cases (health, finance, social services). Participating in WURI regional interoperability framework and SATA cross-border pilot.",id-system-sysinterop,9,https://www.biometricupdate.com/202506/benin-envisages-mobile-wallet-launch-in-inclusive-national-digital-id-push;https://www.wearetech.africa/en/fils-uk/news/tech/benin-advances-e-government-with-mass-digital-id-adoption;https://smartafrica.org/wp-content/uploads/2020/12/BLUEPRINT-SMART-AFRICA-ALLIANCE-%E2%80%93-DIGITAL-IDENTITY-LayoutY.pdf,3,OK,,,,,
BEN,Benin,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Banking/Financial Services Use,Whether credential is accepted or mandatory for opening bank accounts and accessing financial services,2, Accepted but not mandatory,2021,"Ministry of Economy and Finance Circular Note N 021/MEF/DC/USMEF/CTE/SP (January 8, 2021) mandates credit and microfinance institutions to accept ANIP biometric documents for banking formalities. The fID enables access to microcredit (e.g., Alafia program). 25 million eKYC verifications were completed in 2025. ID is accepted (and required for KYC compliance) but does not appear to be the only mandatory ID type for all banking - hence 'accepted not mandatory' for all banking types.",id-uptake-bankuse,46,https://finances.bj/banking-formalities-biometric-identification-documents-are-accepted/?lang=en;https://blogs.worldbank.org/en/nasikiliza/identification-system-in-benin-increasing-access-to-services;https://www.biometricupdate.com/202602/benin-reports-75-of-identification-services-accessed-through-digital-platforms,3,OK,,,,,
BEN,Benin,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Cost of Credential,Whether credentials are issued free of charge,2, Yes,2024,"The fID/CNPI certificate (Certificat NPI/fID or 'C'est moi' card) is issued free of charge with unlimited validity. However, the biometric national ID card (CNIB) costs 6,000 FCFA (~$10 USD) and the CIP (Certificat d'Identification Personnelle) costs 1,000 FCFA. Since the main biometric credential (CNIB) has a cost, score is 2 (No = credential is not free for the full CNIB). The fID is free as a proof-of-identity.",id-uptake-cost,31,https://consulatbenin.fr/sa-carte-didentite/;https://blogs.worldbank.org/en/nasikiliza/identification-system-in-benin-increasing-access-to-services;https://lanationbenin.bj/actualites/certificat-du-numero-personnel-didentification-le-npi-socle-pour-lavenement-de-lidentite-electronique-au-benin,3,OK,,,,,
BEN,Benin,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Cross-Border Recognition,Whether the digital ID is recognized or interoperable across borders through regional agreements or travel documents,2," Recognized in some regional contexts (e.g., ECOWAS travel)",2025,"The Benin CNIB is ECOWAS-compliant and recognized for travel within the 15-member ECOWAS region without a passport. Benin is participating in WURI's ECOWAS cross-border ID interoperability strategy (validated August 2025). Benin is a SATA pilot country for cross-border digital ID recognition (SADX pilot with Ghana and Rwanda, December 2025). The CNIB allows travel across ECOWAS but full formal interoperability of digital credentials is still in progress (score 2 = some regional recognition).",id-uptake-crossborder,50,https://citizenshiprightsafrica.org/benin-tout-savoir-sur-la-carte-didentite-biometrique/?lang=fr;https://www.biometricupdate.com/202508/stakeholders-validate-strategy-on-digital-id-interoperability-in-west-africa;https://www.ecofinagency.com/news-digital/2212-51600-smart-africa-ascend-digital-launch-platform-to-enable-cross-border-digital-services-across-africa,3,OK,,,,,
BEN,Benin,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Enrollment Eligibility Age,Age in years at which an individual becomes eligible to register for digital ID,1, >17,2020,"Law 2017-08 Art. 15 states every Beninese aged 18+ must hold the CNIB. A CNIB may be issued to a minor at the request of a parent/guardian. The fID/CNPI certificate is available from birth (newborns now receive a NPI at birth via the CRVS system). However, the mandatory CNIB eligibility age threshold is 18 (>17), qualifying as score 1.",id-uptake-enrolleligible,28,https://anip.bj/carte-didentite-biometrique/;https://www.uneca.org/sites/default/files/TCND/Edgar_Ayena.pdf;https://www.ahjucaf.org/sites/default/files/inline-files/loi-2017-08%20du%20Be%CC%81nin2.pdf,3,OK,,,,,
BEN,Benin,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Enrollment Mandatory Status,"Whether registration for digital ID is mandatory, optional, or mandatory for specific groups",2, Mandatory for some,2017,"CNIB is mandatory for all Beninese aged 18+ per Law 2017-08 Art. 15. However, the initial RAVIP enrollment campaign was voluntary ('not compulsory' per ID4Africa 2019 presentation). The fID/NPI certificate is voluntary for those who already have a CNIB. NPI is required to obtain any identity document and to access certain public services. Registration is mandatory for some but not uniformly for all categories including non-nationals.",id-uptake-enrollmandatory,29,https://www.ahjucaf.org/sites/default/files/inline-files/loi-2017-08%20du%20Be%CC%81nin2.pdf;https://www.id4africa.com/2019_event/presentations/InF5/1-Serge-Adjovi-Benin.pdf;https://anip.bj/carte-didentite-biometrique/,3,OK,,,,,
BEN,Benin,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Healthcare Access Use,Whether credential is accepted or mandatory for accessing public healthcare services,2, Accepted but not mandatory,2022,"eID cards were handed to the poorest citizens specifically for free health services access (ID4Africa 2019 presentation). The ARCH health insurance program uses identity verification. ANIP's digital civil registration system is linked to health facilities for birth certificates. Social protection and health services are explicitly cited as use cases for the fID by World Bank. However, the ID does not appear to be universally mandatory for all healthcare access.",id-uptake-healthuse,49,https://www.id4africa.com/2019_event/presentations/InF5/1-Serge-Adjovi-Benin.pdf;https://blogs.worldbank.org/en/nasikiliza/identification-system-in-benin-increasing-access-to-services;https://www.who.int/about/accountability/results/who-results-report-2020-mtr/country-story/2022/benin-towards-universal-health-coverage-(uhc)--government-of-benin-expanding-health-coverage-to-the-extreme-poor,3,OK,,,,,
BEN,Benin,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Non-National Eligibility,"Whether non-nationals including refugees, asylum seekers, and permanent residents are eligible to register",2, Some,2017,"Law 2017-08 Art. 6 states that foreigners are included in the national biometric register when applying for residence cards (NPIR - Numéro Personnel d'Identification de Résident). The fID is available to 'all residents of Benin' per World Bank. MTN Benin SIM registration requires NPI for Beninese or NPIR for resident foreigners. The 2017 Identification Law introduced a unique identifier for foreign residents. Not all non-nationals are included (only residents/some categories), hence score 2.",id-uptake-nonnateligible,30,https://www.ahjucaf.org/sites/default/files/inline-files/loi-2017-08%20du%20Be%CC%81nin2.pdf;https://blogs.worldbank.org/en/nasikiliza/identification-system-in-benin-increasing-access-to-services;https://www.mtn.bj/wp-content/uploads/2024/12/CONDITIONS-GENERALES-CARTE-SIM.pdf,3,OK,,,,,
BEN,Benin,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Population Coverage,Percentage of eligible population that has been issued or registered with digital ID credentials,5,>89%,2025,"ANIP DG stated in June 2025 that 'the number of individuals registered in our national personal register covers nearly 98 percent of the population.' World Bank blog (June 2024) confirmed 'total biometric enrollment to nearly 99% of the population' after WURI added 2.2 million enrollees. The initial RAVIP (2017-18) enrolled ~90% of the population (12M+ people). Coverage exceeds 89%, qualifying as >89% (score 5).",id-uptake-popcoverage,27,https://www.biometricupdate.com/202506/benin-envisages-mobile-wallet-launch-in-inclusive-national-digital-id-push;https://blogs.worldbank.org/en/nasikiliza/identification-system-in-benin-increasing-access-to-services;https://www.uneca.org/sites/default/files/TCND/Edgar_Ayena.pdf,3,OK,,,,,
BEN,Benin,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Security Reviews,"Whether ID system undergoes regular security audits, penetration testing, or vulnerability assessments",2, Yes,2024,"Benin scored 91.54/100 on the ITU Global Cybersecurity Index in 2024, ranking among Africa's best. The ID4Africa 2019 presentation noted engagement of ANSSI (National Cybersecurity Agency) for database protection. Law 2017-20 requires regular security testing. The National Cyber Security Index (NCSI) records Benin's cybersecurity activity. Benin has ratified the African Union Convention on Cyber Security and the Budapest Convention. CNIN (National Digital Investigation Center) actively monitors ID-related threats.",id-uptake-securityreview,55,https://www.telecomschamber.org/industry-news/benin-unregistered-sim-cards-will-be-deactivated-from-april-30-2025/;https://www.id4africa.com/2019_event/presentations/InF5/1-Serge-Adjovi-Benin.pdf;https://ncsi.ega.ee/country/bj_2022/,3,OK,,,,,
BEN,Benin,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,SIM Card Registration Use,Whether credential is accepted or mandatory for SIM card activation and mobile service registration,3, Mandatory,2025,"SIM card registration with national ID is mandatory in Benin. ARCEP (telecom regulator) decreed that unregistered SIMs after March 30, 2025 would be deactivated from April 30, 2025. MTN Benin T&Cs explicitly require NPI/NPIR verification in real-time collaboration with ANIP for all new SIM subscriptions. Benin has mandatory SIM-to-identity linking.",id-uptake-simreguse,47,https://www.agenceecofin.com/actualites-numerique/2202-126066-benin-les-cartes-sim-non-enregistrees-seront-desactivees-des-le-30-avril-2025;https://www.telecomschamber.org/industry-news/benin-unregistered-sim-cards-will-be-deactivated-from-april-30-2025/;https://www.mtn.bj/wp-content/uploads/2024/12/CONDITIONS-GENERALES-CARTE-SIM.pdf,3,OK,,,,,
BEN,Benin,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Social Services Use,Whether credential is accepted or mandatory for registering for social assistance programs and accessing social services,2, Accepted but not mandatory,2024,"The fID/NPI is used for accessing social protection programs. The WURI project explicitly links fID to social protection, microcredit (Alafia program), and NGO services for the vulnerable. The ARCH health/social insurance program uses identity verification. However, the NPI/fID does not appear to be the sole mandatory ID for all social services - other documents are also accepted. The ID4Africa 2019 presentation noted 'social security services will be served quicker if you have an ID card'.",id-uptake-socialservicesuse,48,https://blogs.worldbank.org/en/nasikiliza/identification-system-in-benin-increasing-access-to-services;https://www.id4africa.com/2019_event/presentations/InF5/1-Serge-Adjovi-Benin.pdf;https://www.wuri.bj,3,OK,,,,,
