Country,Country Name,Chapter,Chapter Details,Section,Variable Name,Definition,Value Code,Value Name,Year,Comments,Variable Id,Variable Sort,Source urls,n_sources,redteam_priority,redteam_flags,redteam_note,revised_value_code,revised_source_urls,revision_notes,revised_year,revised_year_confidence,revised_comments,status
TGO,Togo,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Governance,Legal Framework,"Whether formal legislation (act, law, regulation) governs digital identity including identification acts, digital ID laws, or equivalent legislation",2, Yes,2020,"Togo has a dedicated legal framework: Law No. 2020-009 of September 10, 2020 on biometric identification of natural persons, amended by Law No. 2022-010 of June 24, 2022. Additionally, Law No. 2019-014 of October 29, 2019 on personal data protection and the December 2020 decree establishing the IPDCP provide the governance framework.",id-governance-legframework,16,https://anid.gouv.tg/en/togo-moves-towards-biometric-identification/;https://cipesa.org/2022/04/togo-fumbling-with-a-digital-id-while-actively-surveilling-citizens/;https://interweaveafrica.substack.com/p/togos-journey-towards-national-digital,3,OK,,,,https://anid.gouv.tg/wp-content/uploads/2024/11/Loi-2020-009_E-Id_Togo.pdf;https://cipesa.org/2022/04/togo-fumbling-with-a-digital-id-while-actively-surveilling-citizens/,"Confirmed. Primary legal text obtained directly from ANID confirms Law No. 2020-009 (amended by Law No. 2022-010) as the dedicated legal framework, alongside Law No. 2019-014 on data protection.",2022,high,"Togo's digital identity system rests on a dedicated legal framework comprising Law No. 2020-009 of 10 September 2020 on biometric identification of natural persons (amended by Law No. 2022-010), together with Law No. 2019-014 of 29 October 2019 on personal data protection and its December 2020 implementing decree establishing the IPDCP.",
TGO,Togo,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Ownership,Maintenance,"Whether the system and the production of credentials can be managed, maintained and developed by in-country technical staff (as opposed to foreign vendors)",2,Partial in-country capacity,2023,"The IDEMIA/Atos contract includes a knowledge and skills transfer program, with Atos establishing a subsidiary in Togo for long-term sustainability and local capacity building. However, the core system was designed, built and is run by the foreign consortium (IDEMIA and Atos), making this partial in-country maintenance. Domestic capacity is being built but foreign vendors still dominate operations.",id-ownership-maintenance,14,https://www.idemia.com/pdf-export.php?post_id=10886;https://www.ecofinagency.com/public-management/0106-44586-togo-government-selects-atos-and-idemia-to-build-its-national-eid-system,2,OK,,,,https://www.idemia.com/pdf-export.php?post_id=10886,"Confirmed. IDEMIA's own project documentation (fetched) confirms Atos is establishing a Togolese subsidiary for knowledge and skills transfer, while the core solution is designed, built and run by the foreign IDEMIA/Atos consortium - consistent with 'partial in-country capacity'.",2023,high,"Togo's e-ID system is built and operated by the foreign IDEMIA/Atos consortium under a turnkey contract, but the arrangement includes a knowledge and skills transfer programme, with Atos establishing a local subsidiary to build long-term domestic capacity. In-country technical capacity is developing but foreign vendors remain dominant in system design, delivery and operations.",
TGO,Togo,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Ownership,Ministry of Finance Oversight,Whether the Ministry of Finance has oversight of the financing and development of the digital ID system,2, Partial oversight,2022,"The e-ID project is managed by ANID under the Ministry of Digital Economy and Digital Transformation, not directly the Ministry of Finance. However, the Finance/Budget Minister oversees government financial commitments and participated in related reforms (e.g., AML law Dec 2025). The World Bank WURI project financial oversight is through the planning ministry. Finance ministry has partial but not full oversight of the digital ID programme.",id-ownership-oversight,24,https://www.biometricupdate.com/202403/1-step-forward-3-steps-back-for-west-africas-regional-digital-id-projects;https://www.togofirst.com/en/economic-governance/3012-17892-togo-adopts-new-law-to-strengthen-anti-money-laundering-rules,2,OK,,,,https://documents1.worldbank.org/curated/en/099103024111041029/pdf/P178835-e634417e-785f-4b55-bb2c-063c891f286b.pdf,"Flagged for human review. One of the two originally cited sources (Togo First's article on the anti-money laundering law) does not address ID system financing oversight and does not support this score - it is an unrelated AML story. World Bank Program-for-Results supervision documents show ANID directly manages financial reporting and disbursement tracking to the World Bank, with no explicit description found of a dedicated Ministry of Finance oversight role for the ID programme's budget specifically. Ministry of Finance involvement is plausible via standard government loan-agreement structures but is not directly evidenced in the sources reviewed. Score left unchanged pending stronger evidence either way.",2024,low,"The e-ID programme is implemented and financially managed by ANID, which prepares and submits financial reports directly to the World Bank under the WURI programme. Publicly available programme documentation does not set out a distinct, dedicated Ministry of Finance oversight role for the digital ID programme's budget beyond standard government financial management arrangements.",human_review
TGO,Togo,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",System,Biometric Data Collection,"Whether the system collects biometric data and which modalities are collected (fingerprints, facial image, iris scans)",3, Facial/Iris,2023,"The IDEMIA/Atos e-ID solution collects 10 fingerprints, facial photograph, and 2 iris scans (facial/iris). The ANID law (Art.4, Law 2020-009) specifies photograph/facial recognition, fingerprints, and iris scan. This exceeds fingerprints-only and qualifies as Facial/Iris category.",id-system-biocollect,7,https://anid.gouv.tg/en/togo-moves-towards-biometric-identification/;https://www.idemia.com/pdf-export.php?post_id=10886;https://cipesa.org/2022/04/togo-fumbling-with-a-digital-id-while-actively-surveilling-citizens/,3,OK,,,,https://anid.gouv.tg/wp-content/uploads/2024/11/Loi-2020-009_E-Id_Togo.pdf;https://www.idemia.com/pdf-export.php?post_id=10886,"Confirmed. The primary legal text of Law No. 2020-009, Article 7 (fetched), specifies mandatory biometric data collection comprising facial photograph/facial recognition, ten fingerprints and iris scans of both eyes for applicants aged five and above; children under five have only demographic data collected (Article 8).",2023,high,"Togo's e-ID system collects facial photograph or facial recognition data, ten fingerprints and iris scans of both eyes, as specified in Article 7 of Law No. 2020-009. Applicants under the age of five are exempt from biometric capture and have only demographic data recorded.",
TGO,Togo,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",System,Electronic Database,Whether identity records are stored in electronic/digital format versus paper-based records,3, Digital,2023,"The e-ID system uses MOSIP, a cloud-based digital platform hosted on a private cloud built by IDEMIA/Atos. ANID stores biometric and biographical data in an encrypted digital central database. The system is fully digital (not paper or hybrid).",id-system-dbelectronic,11,https://www.idemia.com/pdf-export.php?post_id=10886;https://anid.gouv.tg/en/togo-moves-towards-biometric-identification/,2,OK,,,,https://www.idemia.com/pdf-export.php?post_id=10886;https://anid.gouv.tg/en/togo-moves-towards-biometric-identification/,"Confirmed. IDEMIA documentation confirms the MOSIP-based system runs on a private cloud with a fully digital central database.",2023,high,"Togo's e-ID records are held in a fully digital, encrypted central database built on the MOSIP platform, hosted on private cloud infrastructure provided by the IDEMIA/Atos consortium.",
TGO,Togo,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Banking/Financial Services Use,Whether credential is accepted or mandatory for opening bank accounts and accessing financial services,2, Accepted but not mandatory,2021,"The national ID card (and voter ID) are accepted but not mandatory for banking/KYC in Togo. Smile ID notes the national ID card is the 'primary KYC document.' Multiple ID types (national ID, voter ID, passport, driver's license) are accepted. The new e-ID/NIU is designed to enable financial inclusion and reduce fraud in finance, but is not yet mandatory for banking.",id-uptake-bankuse,46,https://usesmileid.com/countries/togo;https://interweaveafrica.substack.com/p/togos-journey-towards-national-digital,2,OK,,,,https://usesmileid.com/countries/togo;https://anid.gouv.tg/en/faq-en/,"Confirmed. ANID's FAQ confirms the e-ID/NIU 'can be used for financial transactions' including bank account opening, but this is not established as mandatory; Smile ID confirms multiple ID document types remain accepted for KYC.",2024,high,"Togo's national identity credentials, including the national ID card and the emerging e-ID/NIU, are accepted for opening bank accounts and other financial services, but are not the sole or mandatory means of identity verification; passports, voter cards and driving licences also remain accepted KYC documents.",
TGO,Togo,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Cost of Credential,Whether credentials are issued free of charge,1, No,2023,"The e-ID Togo / NIU issuance is explicitly free of charge. The ANID website and project documentation state it is a 'free, inclusive national identification system.' The World Bank WURI financing covers enrollment costs. (Note: the older traditional national ID card cost XOF 5,000, but the new e-ID/NIU enrollment is free per official documentation.)",id-uptake-cost,31,https://anid.gouv.tg/en/togo-moves-towards-biometric-identification/;https://anid.gouv.tg/en/e-id-togo-2/,2,OK,,,2,https://anid.gouv.tg/en/faq-en/;https://anid.gouv.tg/faq/;https://anid.gouv.tg/en/agence-nationale-didentification-en-2/,"Score changed from 'No' to 'Yes'. The original row's Value Code (1, 'No') directly contradicted its own Comments text, which described the e-ID as free. ANID's official FAQ confirms explicitly 'Non, l'enregistrement est totalement gratuit' (registration is entirely free), and ANID's homepage banner states 'Free for everyone, register now to get your e-ID card.' This was a coding error in the original row, now corrected against directly-read primary sources.",2024,high,"Enrolment and issuance of Togo's e-ID/NIU credential is free of charge. ANID's official FAQ confirms registration is 'totalement gratuite' (entirely free), financed through the World Bank-backed WURI programme, in contrast to the historic paper national ID card, which carried a fee.",
TGO,Togo,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Enrollment Eligibility Age,Age in years at which an individual becomes eligible to register for digital ID,5,<1,2022,"Under the amended Law No. 2022-010 and ANID guidelines, all residents including children from birth (age 0) are eligible. Children aged 0-4 have only biographical data collected (no biometrics). The ANID website confirms 'All citizens are eligible for the e-ID Togo project, including children aged zero to five, who can be registered using a parent's NIU.' This corresponds to eligibility from birth (<1 year).",id-uptake-enrolleligible,28,https://www.togofirst.com/en/itc/1911-17603-togo-advances-digital-id-program-with-new-enrollment-phase-in-maritime-region;https://anid.gouv.tg/en/togo-moves-towards-biometric-identification/,2,OK,,,,https://anid.gouv.tg/wp-content/uploads/2024/11/Loi-2020-009_E-Id_Togo.pdf;https://www.togofirst.com/en/itc/1911-17603-togo-advances-digital-id-program-with-new-enrollment-phase-in-maritime-region,"Confirmed. Article 8 of Law No. 2020-009 (fetched) provides for registration of minors under five (using demographic data and a parent's/guardian's NID), and a November 2025 Togo First report confirms children aged zero to five are being enrolled in practice using a parent's NIU - supporting eligibility from birth.",2025,high,"All residents of Togo, including newborns, are eligible for e-ID enrolment. Children under five are registered using demographic data alone, linked to a parent's or guardian's NIU, with biometric capture deferred until age five, in line with Article 8 of Law No. 2020-009 and current registration practice.",
TGO,Togo,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Enrollment Mandatory Status,"Whether registration for digital ID is mandatory, optional, or mandatory for specific groups",2, Mandatory for some,2020,"Article 13 of Law No. 2020-009 states biometric registration is not an obligation for individual citizens (technically optional). However, the law also states the NIU will be required for all administrative interactions, school exams, and government services - effectively making it mandatory for some services and social participation. This is 'mandatory for some' contexts.",id-uptake-enrollmandatory,29,https://anid.gouv.tg/en/biometric-identification-in-togo-towards-a-profound-transformation-of-socio-economic-life-with-e-id/;https://anid.gouv.tg/en/togo-moves-towards-biometric-identification/,2,OK,,,,https://anid.gouv.tg/wp-content/uploads/2024/11/Loi-2020-009_E-Id_Togo.pdf,"Confirmed with the primary legal text. Article 13 of Law No. 2020-009 (fetched) states individual biometric registration is not itself an obligation, but obliges the administration to record and use the NIU on official documents and services - creating de facto mandatory status for accessing specific administrative services.",2020,high,"Individual registration for the e-ID is not legally compulsory under Article 13 of Law No. 2020-009. However, the law obliges public administration bodies to record and use the NIU when identifying users, making possession of the NIU effectively required to access a growing range of administrative and public services.",
TGO,Togo,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Healthcare Access Use,Whether credential is accepted or mandatory for accessing public healthcare services,2, Accepted but not mandatory,2023,"The NIU is designed to enable access to universal health insurance and health services. The ANID page states the e-ID will 'guarantee health coverage and access to basic services.' However, as the e-ID rollout is still in progress, full mandatory use for healthcare has not been confirmed. The system is designed for healthcare access (accepted), not yet mandatorily enforced.",id-uptake-healthuse,49,https://anid.gouv.tg/en/e-id-togo-2/;https://anid.gouv.tg/en/biometric-identification-in-togo-towards-a-profound-transformation-of-socio-economic-life-with-e-id/,2,OK,,,,https://anid.gouv.tg/en/e-id-togo-2/;https://documents1.worldbank.org/curated/en/099010826100581635/pdf/BOSIB-d027e46d-cef1-4596-b8c9-b647398e3408.pdf,"Confirmed. World Bank additional financing documentation for Togo's Universal Health Coverage project (fetched) confirms electronic biometric enrolment in the National Health Insurance (NSHI/AMU) scheme is being integrated with the WURI-financed e-ID system for interoperability via biometric verification - supporting 'accepted' but not yet 'mandatory' status.",2025,medium,"Togo's health insurance scheme is being integrated with the national digital ID: World Bank-financed additional support for the country's Universal Health Coverage project links electronic biometric enrolment in the National Health Insurance Scheme with the e-ID/WURI programme for biometric verification. The credential is accepted for accessing health coverage registration but is not yet a mandatory nationwide requirement.",
TGO,Togo,Digital Id,"The architecture, governance, functionality and uptake of government digital identity systems and credentials. 30 variables in 5 sections. Contains latest available data. Data collection by Perplexity from a variety of sources.",Uptake,Non-National Eligibility,"Whether non-nationals including refugees, asylum seekers, and permanent residents are eligible to register",3, All,2020,"Law No. 2020-009 mandates that all persons residing in Togo—'without distinction of race, gender, religion or nationality'—obtain a NIU. The ANID website describes e-ID Togo as available to 'each Togolese citizen and foreign resident.' All non-nationals residing in Togo are eligible.",id-uptake-nonnateligible,30,https://anid.gouv.tg/en/e-id-togo-2/;https://anid.gouv.tg/en/togo-moves-towards-biometric-identification/,2,OK,,,,https://anid.gouv.tg/en/faq-en/;https://anid.gouv.tg/wp-content/uploads/2024/11/Loi-2020-009_E-Id_Togo.pdf,"Confirmed. ANID's FAQ directly states: 'Can refugees and asylum seekers register? Of course, refugees and asylum seekers residing in Togo as well as any citizen of a country residing in Togo are eligible.' Article 2 of Law No. 2020-009 extends the law to all persons resident temporarily or permanently in Togo.",2024,high,"All categories of non-nationals residing in Togo, including refugees, asylum seekers and other foreign residents, are eligible to register for the e-ID, in line with Article 2 of Law No. 2020-009 and confirmed directly by ANID.",
